retriever,method,samples,right_rank,mean_answer_rank,mean_trap_rank,recall@3,violation_rate@3,recall_minus_violation@3,recall@5,violation_rate@5,recall_minus_violation@5,recall@7,violation_rate@7,recall_minus_violation@7,recall@9,violation_rate@9,recall_minus_violation@9,avg_recall_minus_violation,alpha,gamma,beta,candidate_top_n,recall_kept@3,violation_lower@3,recall_kept@5,violation_lower@5,recall_kept@7,violation_lower@7,recall_kept@9,violation_lower@9,recall_kept_all_k,violation_lower_all_k,goal_achieved_strict_all_k,avg_violation,avg_recall,avg_violation_lower,model,condition,source_csv
qwen3-embedding-4b-rewriter-gpt4o-mini,score_anti_rrf_no_target_c20_a0_b0.2,1000,0.932,23.611,313.407,0.115,0.001,0.114,0.19,0.006,0.184,0.245,0.009,0.236,0.313,0.011,0.302,0.209,0.0,,0.2,20,False,True,False,True,False,True,False,True,False,True,False,0.00675,0.21575,True,Qwen/Qwen3-Embedding-4B,baseline - q_trap,results/excluir_1000_qwen3_embedding_4b_rewriter_gpt4o_mini_v3_oracle_style_trap_no_target_top3579/score_anti_rrf_results.csv
qwen3-embedding-4b-rewriter-gpt4o-mini,score_anti_rrf_no_target_c20_a0_b0.3,1000,0.932,23.611,313.407,0.115,0.001,0.114,0.19,0.006,0.184,0.245,0.009,0.236,0.313,0.011,0.302,0.209,0.0,,0.3,20,False,True,False,True,False,True,False,True,False,True,False,0.00675,0.21575,True,Qwen/Qwen3-Embedding-4B,baseline - q_trap,results/excluir_1000_qwen3_embedding_4b_rewriter_gpt4o_mini_v3_oracle_style_trap_no_target_top3579/score_anti_rrf_results.csv
qwen3-embedding-4b-rewriter-gpt4o-mini,score_anti_rrf_no_target_c20_a0_b0.5,1000,0.932,23.611,313.407,0.115,0.001,0.114,0.19,0.006,0.184,0.245,0.009,0.236,0.313,0.011,0.302,0.209,0.0,,0.5,20,False,True,False,True,False,True,False,True,False,True,False,0.00675,0.21575,True,Qwen/Qwen3-Embedding-4B,baseline - q_trap,results/excluir_1000_qwen3_embedding_4b_rewriter_gpt4o_mini_v3_oracle_style_trap_no_target_top3579/score_anti_rrf_results.csv
qwen3-embedding-4b-rewriter-gpt4o-mini,score_anti_rrf_no_target_c20_a0_b0.75,1000,0.932,23.611,313.407,0.115,0.001,0.114,0.19,0.006,0.184,0.245,0.009,0.236,0.313,0.011,0.302,0.209,0.0,,0.75,20,False,True,False,True,False,True,False,True,False,True,False,0.00675,0.21575,True,Qwen/Qwen3-Embedding-4B,baseline - q_trap,results/excluir_1000_qwen3_embedding_4b_rewriter_gpt4o_mini_v3_oracle_style_trap_no_target_top3579/score_anti_rrf_results.csv
qwen3-embedding-4b-rewriter-gpt4o-mini,score_anti_rrf_no_target_c20_a0_b1,1000,0.932,23.611,313.407,0.115,0.001,0.114,0.19,0.006,0.184,0.245,0.009,0.236,0.313,0.011,0.302,0.209,0.0,,1.0,20,False,True,False,True,False,True,False,True,False,True,False,0.00675,0.21575,True,Qwen/Qwen3-Embedding-4B,baseline - q_trap,results/excluir_1000_qwen3_embedding_4b_rewriter_gpt4o_mini_v3_oracle_style_trap_no_target_top3579/score_anti_rrf_results.csv
qwen3-embedding-4b-rewriter-gpt4o-mini,score_anti_rrf_no_target_c20_a0.25_b0.1,1000,0.826,12.988,303.498,0.932,0.456,0.476,0.94,0.497,0.4429999999999999,0.947,0.537,0.4099999999999999,0.951,0.554,0.3969999999999999,0.4315,0.25,,0.1,20,False,True,False,True,True,True,False,True,False,True,False,0.5110000000000001,0.9425,True,Qwen/Qwen3-Embedding-4B,baseline - q_trap,results/excluir_1000_qwen3_embedding_4b_rewriter_gpt4o_mini_v3_oracle_style_trap_no_target_top3579/score_anti_rrf_results.csv
qwen3-embedding-4b-rewriter-gpt4o-mini,score_anti_rrf_no_target_c20_a0.25_b0.2,1000,0.91,13.06,307.067,0.927,0.247,0.68,0.931,0.305,0.6260000000000001,0.937,0.34,0.597,0.942,0.364,0.578,0.62025,0.25,,0.2,20,False,True,False,True,False,True,False,True,False,True,False,0.31400000000000006,0.93425,True,Qwen/Qwen3-Embedding-4B,baseline - q_trap,results/excluir_1000_qwen3_embedding_4b_rewriter_gpt4o_mini_v3_oracle_style_trap_no_target_top3579/score_anti_rrf_results.csv
qwen3-embedding-4b-rewriter-gpt4o-mini,score_anti_rrf_no_target_c20_a0.25_b0.3,1000,0.933,13.65,311.052,0.859,0.036,0.823,0.877,0.056,0.821,0.897,0.078,0.8190000000000001,0.915,0.093,0.8220000000000001,0.82125,0.25,,0.3,20,False,True,False,True,False,True,False,True,False,True,False,0.06575,0.887,True,Qwen/Qwen3-Embedding-4B,baseline - q_trap,results/excluir_1000_qwen3_embedding_4b_rewriter_gpt4o_mini_v3_oracle_style_trap_no_target_top3579/score_anti_rrf_results.csv
qwen3-embedding-4b-rewriter-gpt4o-mini,score_anti_rrf_no_target_c20_a0.25_b0.5,1000,0.939,15.441,312.793,0.705,0.016,0.689,0.752,0.026,0.726,0.793,0.033,0.76,0.828,0.039,0.7889999999999999,0.7409999999999999,0.25,,0.5,20,False,True,False,True,False,True,False,True,False,True,False,0.028499999999999998,0.7695,True,Qwen/Qwen3-Embedding-4B,baseline - q_trap,results/excluir_1000_qwen3_embedding_4b_rewriter_gpt4o_mini_v3_oracle_style_trap_no_target_top3579/score_anti_rrf_results.csv
qwen3-embedding-4b-rewriter-gpt4o-mini,score_anti_rrf_no_target_c20_a0.25_b0.75,1000,0.935,17.196,313.095,0.58,0.012,0.568,0.627,0.018,0.609,0.68,0.022,0.658,0.714,0.025,0.689,0.631,0.25,,0.75,20,False,True,False,True,False,True,False,True,False,True,False,0.01925,0.65025,True,Qwen/Qwen3-Embedding-4B,baseline - q_trap,results/excluir_1000_qwen3_embedding_4b_rewriter_gpt4o_mini_v3_oracle_style_trap_no_target_top3579/score_anti_rrf_results.csv
qwen3-embedding-4b-rewriter-gpt4o-mini,score_anti_rrf_no_target_c20_a0.25_b1,1000,0.935,18.466,313.179,0.455,0.01,0.445,0.544,0.016,0.528,0.611,0.02,0.591,0.65,0.024,0.626,0.5475,0.25,,1.0,20,False,True,False,True,False,True,False,True,False,True,False,0.0175,0.5650000000000001,True,Qwen/Qwen3-Embedding-4B,baseline - q_trap,results/excluir_1000_qwen3_embedding_4b_rewriter_gpt4o_mini_v3_oracle_style_trap_no_target_top3579/score_anti_rrf_results.csv
qwen3-embedding-4b-rewriter-gpt4o-mini,score_anti_rrf_no_target_c20_a0.5_b0.1,1000,0.782,13.002,301.368,0.936,0.571,0.3650000000000001,0.942,0.623,0.3189999999999999,0.95,0.657,0.2929999999999999,0.953,0.68,0.2729999999999999,0.3125,0.5,,0.1,20,True,True,False,True,True,True,False,True,False,True,False,0.63275,0.94525,True,Qwen/Qwen3-Embedding-4B,baseline - q_trap,results/excluir_1000_qwen3_embedding_4b_rewriter_gpt4o_mini_v3_oracle_style_trap_no_target_top3579/score_anti_rrf_results.csv
qwen3-embedding-4b-rewriter-gpt4o-mini,score_anti_rrf_no_target_c20_a0.5_b0.2,1000,0.826,12.988,303.498,0.932,0.456,0.476,0.94,0.497,0.4429999999999999,0.947,0.537,0.4099999999999999,0.951,0.554,0.3969999999999999,0.4315,0.5,,0.2,20,False,True,False,True,True,True,False,True,False,True,False,0.5110000000000001,0.9425,True,Qwen/Qwen3-Embedding-4B,baseline - q_trap,results/excluir_1000_qwen3_embedding_4b_rewriter_gpt4o_mini_v3_oracle_style_trap_no_target_top3579/score_anti_rrf_results.csv
qwen3-embedding-4b-rewriter-gpt4o-mini,score_anti_rrf_no_target_c20_a0.5_b0.3,1000,0.885,13.007,305.385,0.927,0.359,0.5680000000000001,0.935,0.406,0.529,0.941,0.434,0.5069999999999999,0.946,0.455,0.4909999999999999,0.5237499999999999,0.5,,0.3,20,False,True,False,True,False,True,False,True,False,True,False,0.41350000000000003,0.9372499999999999,True,Qwen/Qwen3-Embedding-4B,baseline - q_trap,results/excluir_1000_qwen3_embedding_4b_rewriter_gpt4o_mini_v3_oracle_style_trap_no_target_top3579/score_anti_rrf_results.csv
qwen3-embedding-4b-rewriter-gpt4o-mini,score_anti_rrf_no_target_c20_a0.5_b0.5,1000,0.922,13.254,308.907,0.892,0.075,0.8170000000000001,0.916,0.151,0.765,0.931,0.222,0.7090000000000001,0.939,0.267,0.6719999999999999,0.74075,0.5,,0.5,20,False,True,False,True,False,True,False,True,False,True,False,0.17875,0.9195,True,Qwen/Qwen3-Embedding-4B,baseline - q_trap,results/excluir_1000_qwen3_embedding_4b_rewriter_gpt4o_mini_v3_oracle_style_trap_no_target_top3579/score_anti_rrf_results.csv
qwen3-embedding-4b-rewriter-gpt4o-mini,score_anti_rrf_no_target_c20_a0.5_b0.75,1000,0.941,14.293,312.265,0.804,0.028,0.776,0.844,0.036,0.8079999999999999,0.864,0.047,0.817,0.877,0.05,0.827,0.8069999999999999,0.5,,0.75,20,False,True,False,True,False,True,False,True,False,True,False,0.04025,0.8472500000000001,True,Qwen/Qwen3-Embedding-4B,baseline - q_trap,results/excluir_1000_qwen3_embedding_4b_rewriter_gpt4o_mini_v3_oracle_style_trap_no_target_top3579/score_anti_rrf_results.csv
qwen3-embedding-4b-rewriter-gpt4o-mini,score_anti_rrf_no_target_c20_a0.5_b1,1000,0.939,15.441,312.793,0.705,0.016,0.689,0.752,0.026,0.726,0.793,0.033,0.76,0.828,0.039,0.7889999999999999,0.7409999999999999,0.5,,1.0,20,False,True,False,True,False,True,False,True,False,True,False,0.028499999999999998,0.7695,True,Qwen/Qwen3-Embedding-4B,baseline - q_trap,results/excluir_1000_qwen3_embedding_4b_rewriter_gpt4o_mini_v3_oracle_style_trap_no_target_top3579/score_anti_rrf_results.csv
qwen3-embedding-4b-rewriter-gpt4o-mini,score_anti_rrf_no_target_c20_a0.75_b0.1,1000,0.768,13.011,300.648,0.937,0.611,0.326,0.943,0.665,0.2779999999999999,0.951,0.709,0.242,0.953,0.726,0.2269999999999999,0.26825,0.75,,0.1,20,True,True,True,True,True,True,False,True,False,True,False,0.67775,0.946,True,Qwen/Qwen3-Embedding-4B,baseline - q_trap,results/excluir_1000_qwen3_embedding_4b_rewriter_gpt4o_mini_v3_oracle_style_trap_no_target_top3579/score_anti_rrf_results.csv
qwen3-embedding-4b-rewriter-gpt4o-mini,score_anti_rrf_no_target_c20_a0.75_b0.2,1000,0.798,13.0,302.062,0.935,0.532,0.403,0.942,0.586,0.356,0.947,0.622,0.3249999999999999,0.952,0.64,0.3119999999999999,0.349,0.75,,0.2,20,True,True,False,True,True,True,False,True,False,True,False,0.595,0.944,True,Qwen/Qwen3-Embedding-4B,baseline - q_trap,results/excluir_1000_qwen3_embedding_4b_rewriter_gpt4o_mini_v3_oracle_style_trap_no_target_top3579/score_anti_rrf_results.csv
qwen3-embedding-4b-rewriter-gpt4o-mini,score_anti_rrf_no_target_c20_a0.75_b0.3,1000,0.826,12.988,303.498,0.932,0.456,0.476,0.94,0.497,0.4429999999999999,0.947,0.537,0.4099999999999999,0.951,0.554,0.3969999999999999,0.4315,0.75,,0.3,20,False,True,False,True,True,True,False,True,False,True,False,0.5110000000000001,0.9425,True,Qwen/Qwen3-Embedding-4B,baseline - q_trap,results/excluir_1000_qwen3_embedding_4b_rewriter_gpt4o_mini_v3_oracle_style_trap_no_target_top3579/score_anti_rrf_results.csv
qwen3-embedding-4b-rewriter-gpt4o-mini,score_anti_rrf_no_target_c20_a0.75_b0.5,1000,0.89,13.027,305.992,0.929,0.326,0.603,0.933,0.369,0.5640000000000001,0.94,0.394,0.5459999999999999,0.946,0.42,0.526,0.55975,0.75,,0.5,20,False,True,False,True,False,True,False,True,False,True,False,0.37725,0.937,True,Qwen/Qwen3-Embedding-4B,baseline - q_trap,results/excluir_1000_qwen3_embedding_4b_rewriter_gpt4o_mini_v3_oracle_style_trap_no_target_top3579/score_anti_rrf_results.csv
qwen3-embedding-4b-rewriter-gpt4o-mini,score_anti_rrf_no_target_c20_a0.75_b0.75,1000,0.922,13.254,308.907,0.892,0.075,0.8170000000000001,0.916,0.151,0.765,0.931,0.222,0.7090000000000001,0.939,0.267,0.6719999999999999,0.74075,0.75,,0.75,20,False,True,False,True,False,True,False,True,False,True,False,0.17875,0.9195,True,Qwen/Qwen3-Embedding-4B,baseline - q_trap,results/excluir_1000_qwen3_embedding_4b_rewriter_gpt4o_mini_v3_oracle_style_trap_no_target_top3579/score_anti_rrf_results.csv
qwen3-embedding-4b-rewriter-gpt4o-mini,score_anti_rrf_no_target_c20_a0.75_b1,1000,0.939,13.931,311.777,0.831,0.03,0.8009999999999999,0.867,0.044,0.823,0.878,0.052,0.826,0.898,0.069,0.829,0.81975,0.75,,1.0,20,False,True,False,True,False,True,False,True,False,True,False,0.04875,0.8685,True,Qwen/Qwen3-Embedding-4B,baseline - q_trap,results/excluir_1000_qwen3_embedding_4b_rewriter_gpt4o_mini_v3_oracle_style_trap_no_target_top3579/score_anti_rrf_results.csv
qwen3-embedding-4b-rewriter-gpt4o-mini,score_anti_rrf_no_target_c20_a1_b0.1,1000,0.763,13.014,300.323,0.936,0.631,0.305,0.944,0.693,0.251,0.949,0.727,0.2219999999999999,0.954,0.747,0.2069999999999999,0.24625,1.0,,0.1,20,True,True,True,True,True,True,False,True,False,True,False,0.6994999999999999,0.9457499999999999,True,Qwen/Qwen3-Embedding-4B,baseline - q_trap,results/excluir_1000_qwen3_embedding_4b_rewriter_gpt4o_mini_v3_oracle_style_trap_no_target_top3579/score_anti_rrf_results.csv
qwen3-embedding-4b-rewriter-gpt4o-mini,score_anti_rrf_no_target_c20_a1_b0.2,1000,0.782,13.002,301.368,0.936,0.571,0.3650000000000001,0.942,0.623,0.3189999999999999,0.95,0.657,0.2929999999999999,0.953,0.68,0.2729999999999999,0.3125,1.0,,0.2,20,True,True,False,True,True,True,False,True,False,True,False,0.63275,0.94525,True,Qwen/Qwen3-Embedding-4B,baseline - q_trap,results/excluir_1000_qwen3_embedding_4b_rewriter_gpt4o_mini_v3_oracle_style_trap_no_target_top3579/score_anti_rrf_results.csv
qwen3-embedding-4b-rewriter-gpt4o-mini,score_anti_rrf_no_target_c20_a1_b0.3,1000,0.805,12.996,302.439,0.934,0.51,0.424,0.942,0.559,0.3829999999999999,0.947,0.594,0.353,0.951,0.619,0.3319999999999999,0.373,1.0,,0.3,20,False,True,False,True,True,True,False,True,False,True,False,0.5705,0.9435,True,Qwen/Qwen3-Embedding-4B,baseline - q_trap,results/excluir_1000_qwen3_embedding_4b_rewriter_gpt4o_mini_v3_oracle_style_trap_no_target_top3579/score_anti_rrf_results.csv
qwen3-embedding-4b-rewriter-gpt4o-mini,score_anti_rrf_no_target_c20_a1_b0.5,1000,0.865,12.976,304.449,0.93,0.412,0.518,0.939,0.455,0.4839999999999999,0.943,0.475,0.4679999999999999,0.948,0.498,0.4499999999999999,0.48,1.0,,0.5,20,False,True,False,True,False,True,False,True,False,True,False,0.46,0.94,True,Qwen/Qwen3-Embedding-4B,baseline - q_trap,results/excluir_1000_qwen3_embedding_4b_rewriter_gpt4o_mini_v3_oracle_style_trap_no_target_top3579/score_anti_rrf_results.csv
qwen3-embedding-4b-rewriter-gpt4o-mini,score_anti_rrf_no_target_c20_a1_b0.75,1000,0.904,13.043,306.627,0.928,0.287,0.641,0.932,0.331,0.601,0.939,0.361,0.578,0.942,0.385,0.5569999999999999,0.59425,1.0,,0.75,20,False,True,False,True,False,True,False,True,False,True,False,0.34099999999999997,0.9352499999999999,True,Qwen/Qwen3-Embedding-4B,baseline - q_trap,results/excluir_1000_qwen3_embedding_4b_rewriter_gpt4o_mini_v3_oracle_style_trap_no_target_top3579/score_anti_rrf_results.csv
qwen3-embedding-4b-rewriter-gpt4o-mini,score_anti_rrf_no_target_c20_a1_b1,1000,0.922,13.254,308.907,0.892,0.075,0.8170000000000001,0.916,0.151,0.765,0.931,0.222,0.7090000000000001,0.939,0.267,0.6719999999999999,0.74075,1.0,,1.0,20,False,True,False,True,False,True,False,True,False,True,False,0.17875,0.9195,True,Qwen/Qwen3-Embedding-4B,baseline - q_trap,results/excluir_1000_qwen3_embedding_4b_rewriter_gpt4o_mini_v3_oracle_style_trap_no_target_top3579/score_anti_rrf_results.csv
qwen3-embedding-4b-rewriter-gpt4o-mini,score_anti_rrf_no_target_c20_a1.5_b0.1,1000,0.762,13.011,300.049,0.934,0.655,0.279,0.944,0.71,0.2339999999999999,0.949,0.744,0.2049999999999999,0.954,0.762,0.1919999999999999,0.2274999999999999,1.5,,0.1,20,False,True,True,True,True,True,False,True,False,True,False,0.71775,0.9452499999999999,True,Qwen/Qwen3-Embedding-4B,baseline - q_trap,results/excluir_1000_qwen3_embedding_4b_rewriter_gpt4o_mini_v3_oracle_style_trap_no_target_top3579/score_anti_rrf_results.csv
qwen3-embedding-4b-rewriter-gpt4o-mini,score_anti_rrf_no_target_c20_a1.5_b0.2,1000,0.768,13.011,300.648,0.937,0.611,0.326,0.943,0.665,0.2779999999999999,0.951,0.709,0.242,0.953,0.726,0.2269999999999999,0.26825,1.5,,0.2,20,True,True,True,True,True,True,False,True,False,True,False,0.67775,0.946,True,Qwen/Qwen3-Embedding-4B,baseline - q_trap,results/excluir_1000_qwen3_embedding_4b_rewriter_gpt4o_mini_v3_oracle_style_trap_no_target_top3579/score_anti_rrf_results.csv
qwen3-embedding-4b-rewriter-gpt4o-mini,score_anti_rrf_no_target_c20_a1.5_b0.3,1000,0.782,13.002,301.368,0.936,0.571,0.3650000000000001,0.942,0.623,0.3189999999999999,0.95,0.657,0.2929999999999999,0.953,0.68,0.2729999999999999,0.3125,1.5,,0.3,20,True,True,False,True,True,True,False,True,False,True,False,0.63275,0.94525,True,Qwen/Qwen3-Embedding-4B,baseline - q_trap,results/excluir_1000_qwen3_embedding_4b_rewriter_gpt4o_mini_v3_oracle_style_trap_no_target_top3579/score_anti_rrf_results.csv
qwen3-embedding-4b-rewriter-gpt4o-mini,score_anti_rrf_no_target_c20_a1.5_b0.5,1000,0.811,12.996,302.779,0.933,0.489,0.444,0.941,0.541,0.3999999999999999,0.947,0.573,0.374,0.951,0.599,0.352,0.3924999999999999,1.5,,0.5,20,False,True,False,True,True,True,False,True,False,True,False,0.5505,0.9430000000000001,True,Qwen/Qwen3-Embedding-4B,baseline - q_trap,results/excluir_1000_qwen3_embedding_4b_rewriter_gpt4o_mini_v3_oracle_style_trap_no_target_top3579/score_anti_rrf_results.csv
qwen3-embedding-4b-rewriter-gpt4o-mini,score_anti_rrf_no_target_c20_a1.5_b0.75,1000,0.865,12.976,304.449,0.93,0.412,0.518,0.939,0.455,0.4839999999999999,0.943,0.475,0.4679999999999999,0.948,0.498,0.4499999999999999,0.48,1.5,,0.75,20,False,True,False,True,False,True,False,True,False,True,False,0.46,0.94,True,Qwen/Qwen3-Embedding-4B,baseline - q_trap,results/excluir_1000_qwen3_embedding_4b_rewriter_gpt4o_mini_v3_oracle_style_trap_no_target_top3579/score_anti_rrf_results.csv
qwen3-embedding-4b-rewriter-gpt4o-mini,score_anti_rrf_no_target_c20_a1.5_b1,1000,0.89,13.027,305.992,0.929,0.326,0.603,0.933,0.369,0.5640000000000001,0.94,0.394,0.5459999999999999,0.946,0.42,0.526,0.55975,1.5,,1.0,20,False,True,False,True,False,True,False,True,False,True,False,0.37725,0.937,True,Qwen/Qwen3-Embedding-4B,baseline - q_trap,results/excluir_1000_qwen3_embedding_4b_rewriter_gpt4o_mini_v3_oracle_style_trap_no_target_top3579/score_anti_rrf_results.csv
qwen3-embedding-4b-rewriter-gpt4o-mini,score_anti_rrf_no_target_c20_a2_b0.1,1000,0.756,13.02,299.921,0.934,0.668,0.266,0.944,0.718,0.2259999999999999,0.949,0.754,0.1949999999999999,0.954,0.772,0.1819999999999999,0.2172499999999999,2.0,,0.1,20,False,True,True,True,True,True,False,True,False,True,False,0.728,0.9452499999999999,True,Qwen/Qwen3-Embedding-4B,baseline - q_trap,results/excluir_1000_qwen3_embedding_4b_rewriter_gpt4o_mini_v3_oracle_style_trap_no_target_top3579/score_anti_rrf_results.csv
qwen3-embedding-4b-rewriter-gpt4o-mini,score_anti_rrf_no_target_c20_a2_b0.2,1000,0.763,13.014,300.323,0.936,0.631,0.305,0.944,0.693,0.251,0.949,0.727,0.2219999999999999,0.954,0.747,0.2069999999999999,0.24625,2.0,,0.2,20,True,True,True,True,True,True,False,True,False,True,False,0.6994999999999999,0.9457499999999999,True,Qwen/Qwen3-Embedding-4B,baseline - q_trap,results/excluir_1000_qwen3_embedding_4b_rewriter_gpt4o_mini_v3_oracle_style_trap_no_target_top3579/score_anti_rrf_results.csv
qwen3-embedding-4b-rewriter-gpt4o-mini,score_anti_rrf_no_target_c20_a2_b0.3,1000,0.775,13.003,300.826,0.937,0.602,0.3350000000000001,0.945,0.657,0.2879999999999999,0.952,0.692,0.26,0.953,0.717,0.236,0.27975,2.0,,0.3,20,True,True,True,True,True,True,False,True,False,True,False,0.6669999999999999,0.94675,True,Qwen/Qwen3-Embedding-4B,baseline - q_trap,results/excluir_1000_qwen3_embedding_4b_rewriter_gpt4o_mini_v3_oracle_style_trap_no_target_top3579/score_anti_rrf_results.csv
qwen3-embedding-4b-rewriter-gpt4o-mini,score_anti_rrf_no_target_c20_a2_b0.5,1000,0.795,12.997,301.894,0.936,0.543,0.393,0.943,0.595,0.348,0.948,0.63,0.3179999999999999,0.952,0.649,0.3029999999999999,0.3404999999999999,2.0,,0.5,20,True,True,True,True,True,True,False,True,False,True,False,0.60425,0.94475,True,Qwen/Qwen3-Embedding-4B,baseline - q_trap,results/excluir_1000_qwen3_embedding_4b_rewriter_gpt4o_mini_v3_oracle_style_trap_no_target_top3579/score_anti_rrf_results.csv
qwen3-embedding-4b-rewriter-gpt4o-mini,score_anti_rrf_no_target_c20_a2_b0.75,1000,0.822,12.99,303.248,0.932,0.469,0.4630000000000001,0.94,0.511,0.4289999999999999,0.947,0.55,0.3969999999999999,0.951,0.566,0.385,0.4185,2.0,,0.75,20,False,True,False,True,True,True,False,True,False,True,False,0.524,0.9425,True,Qwen/Qwen3-Embedding-4B,baseline - q_trap,results/excluir_1000_qwen3_embedding_4b_rewriter_gpt4o_mini_v3_oracle_style_trap_no_target_top3579/score_anti_rrf_results.csv
qwen3-embedding-4b-rewriter-gpt4o-mini,score_anti_rrf_no_target_c20_a2_b1,1000,0.865,12.976,304.449,0.93,0.412,0.518,0.939,0.455,0.4839999999999999,0.943,0.475,0.4679999999999999,0.948,0.498,0.4499999999999999,0.48,2.0,,1.0,20,False,True,False,True,False,True,False,True,False,True,False,0.46,0.94,True,Qwen/Qwen3-Embedding-4B,baseline - q_trap,results/excluir_1000_qwen3_embedding_4b_rewriter_gpt4o_mini_v3_oracle_style_trap_no_target_top3579/score_anti_rrf_results.csv
qwen3-embedding-4b-rewriter-gpt4o-mini,score_anti_rrf_no_target_call_a0_b0.1,1000,0.944,83149.578,89699.117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.1,all,False,True,False,True,False,True,False,True,False,True,False,0.0,0.0,True,Qwen/Qwen3-Embedding-4B,baseline - q_trap,results/excluir_1000_qwen3_embedding_4b_rewriter_gpt4o_mini_v3_oracle_style_trap_no_target_top3579/score_anti_rrf_results.csv
qwen3-embedding-4b-rewriter-gpt4o-mini,score_anti_rrf_no_target_call_a0_b0.2,1000,0.944,83149.578,89699.117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.2,all,False,True,False,True,False,True,False,True,False,True,False,0.0,0.0,True,Qwen/Qwen3-Embedding-4B,baseline - q_trap,results/excluir_1000_qwen3_embedding_4b_rewriter_gpt4o_mini_v3_oracle_style_trap_no_target_top3579/score_anti_rrf_results.csv
qwen3-embedding-4b-rewriter-gpt4o-mini,score_anti_rrf_no_target_call_a0_b0.3,1000,0.944,83149.578,89699.117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.3,all,False,True,False,True,False,True,False,True,False,True,False,0.0,0.0,True,Qwen/Qwen3-Embedding-4B,baseline - q_trap,results/excluir_1000_qwen3_embedding_4b_rewriter_gpt4o_mini_v3_oracle_style_trap_no_target_top3579/score_anti_rrf_results.csv
qwen3-embedding-4b-rewriter-gpt4o-mini,score_anti_rrf_no_target_call_a0_b0.5,1000,0.944,83149.578,89699.117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.5,all,False,True,False,True,False,True,False,True,False,True,False,0.0,0.0,True,Qwen/Qwen3-Embedding-4B,baseline - q_trap,results/excluir_1000_qwen3_embedding_4b_rewriter_gpt4o_mini_v3_oracle_style_trap_no_target_top3579/score_anti_rrf_results.csv
qwen3-embedding-4b-rewriter-gpt4o-mini,score_anti_rrf_no_target_call_a0_b0.75,1000,0.944,83149.578,89699.117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.75,all,False,True,False,True,False,True,False,True,False,True,False,0.0,0.0,True,Qwen/Qwen3-Embedding-4B,baseline - q_trap,results/excluir_1000_qwen3_embedding_4b_rewriter_gpt4o_mini_v3_oracle_style_trap_no_target_top3579/score_anti_rrf_results.csv
qwen3-embedding-4b-rewriter-gpt4o-mini,score_anti_rrf_no_target_call_a0_b1,1000,0.944,83149.578,89699.117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,all,False,True,False,True,False,True,False,True,False,True,False,0.0,0.0,True,Qwen/Qwen3-Embedding-4B,baseline - q_trap,results/excluir_1000_qwen3_embedding_4b_rewriter_gpt4o_mini_v3_oracle_style_trap_no_target_top3579/score_anti_rrf_results.csv
qwen3-embedding-4b-rewriter-gpt4o-mini,score_anti_rrf_no_target_call_a0.25_b0.1,1000,0.9,110.535,8855.836,0.928,0.286,0.6420000000000001,0.934,0.335,0.599,0.941,0.364,0.577,0.946,0.382,0.564,0.5955,0.25,,0.1,all,False,True,False,True,False,True,False,True,False,True,False,0.34175,0.9372499999999999,True,Qwen/Qwen3-Embedding-4B,baseline - q_trap,results/excluir_1000_qwen3_embedding_4b_rewriter_gpt4o_mini_v3_oracle_style_trap_no_target_top3579/score_anti_rrf_results.csv
qwen3-embedding-4b-rewriter-gpt4o-mini,score_anti_rrf_no_target_call_a0.25_b0.2,1000,0.957,886.245,47533.245,0.873,0.04,0.833,0.89,0.042,0.848,0.898,0.047,0.851,0.902,0.049,0.853,0.84625,0.25,,0.2,all,False,True,False,True,False,True,False,True,False,True,False,0.0445,0.89075,True,Qwen/Qwen3-Embedding-4B,baseline - q_trap,results/excluir_1000_qwen3_embedding_4b_rewriter_gpt4o_mini_v3_oracle_style_trap_no_target_top3579/score_anti_rrf_results.csv
qwen3-embedding-4b-rewriter-gpt4o-mini,score_anti_rrf_no_target_call_a0.25_b0.3,1000,0.964,5177.571,83087.639,0.677,0.018,0.659,0.701,0.018,0.6829999999999999,0.715,0.019,0.696,0.728,0.02,0.708,0.6865000000000001,0.25,,0.3,all,False,True,False,True,False,True,False,True,False,True,False,0.01875,0.7052499999999999,True,Qwen/Qwen3-Embedding-4B,baseline - q_trap,results/excluir_1000_qwen3_embedding_4b_rewriter_gpt4o_mini_v3_oracle_style_trap_no_target_top3579/score_anti_rrf_results.csv
