id,benchmark_index,query_column,query,q1,q2,question0,positive_corpus_index,negative_corpus_index,doc1,doc2,answer_doc,trap_doc,answer_text,trap_text
excluir_2573,2573,q1,"What are some significant themes or aspects of the film ""Norigae"" that are unrelated to Jang Ja-yeon's acting career or personal life?","What are some significant themes or aspects of the film ""Norigae"" that are unrelated to Jang Ja-yeon's acting career or personal life?",Jang Ja-yeon,Norigae is a film based on the story of a South Korean actress who had been staring in what television drama series?,74234,74233,"Norigae (film)
Norigae () is a 2013 South Korean film based on the story of Jang Ja-yeon. The film depicts the darker side of Korean cinema including the casting couch and sexual abuse.","Jang Ja-yeon
Jang Ja-yeon (; 25 January 1980 – 7 March 2009) was a South Korean actress. At the time of her death at the age of 29, Jang had been starring in the KBS television drama series ""Boys Over Flowers"". She had been suffering from depression, and a police investigation concluded that her death was a suicide.",doc1,doc2,"Norigae (film)
Norigae () is a 2013 South Korean film based on the story of Jang Ja-yeon. The film depicts the darker side of Korean cinema including the casting couch and sexual abuse.","Jang Ja-yeon
Jang Ja-yeon (; 25 January 1980 – 7 March 2009) was a South Korean actress. At the time of her death at the age of 29, Jang had been starring in the KBS television drama series ""Boys Over Flowers"". She had been suffering from depression, and a police investigation concluded that her death was a suicide."
excluir_1602,1602,q1,"When were Syracuse University and any other university in Seattle, not including the University of Washington, established?","When were Syracuse University and any other university in Seattle, not including the University of Washington, established?",University of Washington,Which of the two were founded first out of Syracuse University and University of Washington?,2301,16646,"Syracuse University
Syracuse University (commonly referred to as Syracuse, 'Cuse, or SU) is a private research university in Syracuse, New York, United States. The institution's roots can be traced to the Genesee Wesleyan Seminary (later becoming Genesee College), founded in 1831 by the Methodist Episcopal Church in Lima, New York. After several years of debate over relocating the college to Syracuse, the university was established in 1870, independent of the college. Since 1920, the university has identified itself as nonsectarian, although it maintains a relationship with The United Methodist Church.","University of Washington
The University of Washington (commonly referred to as UW, simply Washington, or informally ""U-Dub"") is a large, public flagship research university in Seattle, Washington, established in 1861.",doc1,doc2,"Syracuse University
Syracuse University (commonly referred to as Syracuse, 'Cuse, or SU) is a private research university in Syracuse, New York, United States. The institution's roots can be traced to the Genesee Wesleyan Seminary (later becoming Genesee College), founded in 1831 by the Methodist Episcopal Church in Lima, New York. After several years of debate over relocating the college to Syracuse, the university was established in 1870, independent of the college. Since 1920, the university has identified itself as nonsectarian, although it maintains a relationship with The United Methodist Church.","University of Washington
The University of Washington (commonly referred to as UW, simply Washington, or informally ""U-Dub"") is a large, public flagship research university in Seattle, Washington, established in 1861."
excluir_1605,1605,q1,"Besides 'Fifteen', what other songs are included on the album 'Fearless'?","Besides 'Fifteen', what other songs are included on the album 'Fearless'?",Fifteen (song),"This song that was released on August 30, 2009, was the fourth single off of the album for what singer who co-produced that album with Nathan Chapman?",676,2236,"Fearless (Taylor Swift album)
Fearless is the second studio album by the American singer-songwriter Taylor Swift. The album was released on November 11, 2008, by Big Machine Records. As with her first album, ""Taylor Swift"", Swift wrote or co-wrote all thirteen tracks on ""Fearless"". Most of the songs were written as the singer promoted her first album as the opening act for numerous country artists. Due to the unavailability of collaborators on the road, eight songs were written by Swift. Other songs were co-written with Liz Rose, Hillary Lindsey, Colbie Caillat, and John Rich. Swift also made her debut as a record producer, co-producing all songs on the album with Nathan Chapman.","Fifteen (song)
""Fifteen"" is a country pop song performed by American singer-songwriter Taylor Swift. Swift self-penned the song and co-produced it along with Nathan Chapman. ""Fifteen"" was released on August 30, 2009 by Big Machine Records, as the fourth single from Swift's second studio album, ""Fearless"" (2008). The song was inspired by Swift's freshman year of high school at Hendersonville High School, where she first encountered heartbreak, along with her best friend Abigail Anderson. After writing it, Swift asked Anderson for authorization to record the song (due to personal references in the song); Anderson affirmed and it was ultimately included on ""Fearless"". ""Fifteen"" is a ballad, which has Swift reminiscing on events that occurred to her and her best friend at the age of 15 and cautioning teenagers to not fall in love easily.",doc1,doc2,"Fearless (Taylor Swift album)
Fearless is the second studio album by the American singer-songwriter Taylor Swift. The album was released on November 11, 2008, by Big Machine Records. As with her first album, ""Taylor Swift"", Swift wrote or co-wrote all thirteen tracks on ""Fearless"". Most of the songs were written as the singer promoted her first album as the opening act for numerous country artists. Due to the unavailability of collaborators on the road, eight songs were written by Swift. Other songs were co-written with Liz Rose, Hillary Lindsey, Colbie Caillat, and John Rich. Swift also made her debut as a record producer, co-producing all songs on the album with Nathan Chapman.","Fifteen (song)
""Fifteen"" is a country pop song performed by American singer-songwriter Taylor Swift. Swift self-penned the song and co-produced it along with Nathan Chapman. ""Fifteen"" was released on August 30, 2009 by Big Machine Records, as the fourth single from Swift's second studio album, ""Fearless"" (2008). The song was inspired by Swift's freshman year of high school at Hendersonville High School, where she first encountered heartbreak, along with her best friend Abigail Anderson. After writing it, Swift asked Anderson for authorization to record the song (due to personal references in the song); Anderson affirmed and it was ultimately included on ""Fearless"". ""Fifteen"" is a ballad, which has Swift reminiscing on events that occurred to her and her best friend at the age of 15 and cautioning teenagers to not fall in love easily."
excluir_1006,1006,q1,"Aside from her invention of Miss Shilling's orifice, what other important contributions did Beatrice Shilling make to aeronautical engineering?","Aside from her invention of Miss Shilling's orifice, what other important contributions did Beatrice Shilling make to aeronautical engineering?",Miss Shilling's orifice,What did the technical device made by the british aeronautical engineer during the second world war do?,61069,61068,"Beatrice Shilling
Beatrice (Tilly) Shilling OBE PhD MSc CEng (8 March 1909 – 18 November 1990) was a British aeronautical engineer and motor racer. During the Second World War, she invented ""Miss Shilling's orifice"", a small metal disc similar to a metal washer that restricted fuel flow to the carburetor helping prevent engine stall in the Rolls-Royce Merlin engines of the Hawker Hurricane and Supermarine Spitfire fighters, which could lose power or even completely cut out during certain manoeuvres; a significant disadvantage in active service.","Miss Shilling's orifice
Miss Shilling's orifice was a very simple technical device made to counter engine cut-out in early Spitfire and Hurricane fighter aeroplanes during the Battle of Britain. While it was officially called the R.A.E. restrictor, it was normally referred to under various names, such as Miss Tilly's diaphragm or the Tilly orifice in reference to its inventor, Beatrice ""Tilly"" Shilling.",doc1,doc2,"Beatrice Shilling
Beatrice (Tilly) Shilling OBE PhD MSc CEng (8 March 1909 – 18 November 1990) was a British aeronautical engineer and motor racer. During the Second World War, she invented ""Miss Shilling's orifice"", a small metal disc similar to a metal washer that restricted fuel flow to the carburetor helping prevent engine stall in the Rolls-Royce Merlin engines of the Hawker Hurricane and Supermarine Spitfire fighters, which could lose power or even completely cut out during certain manoeuvres; a significant disadvantage in active service.","Miss Shilling's orifice
Miss Shilling's orifice was a very simple technical device made to counter engine cut-out in early Spitfire and Hurricane fighter aeroplanes during the Battle of Britain. While it was officially called the R.A.E. restrictor, it was normally referred to under various names, such as Miss Tilly's diaphragm or the Tilly orifice in reference to its inventor, Beatrice ""Tilly"" Shilling."
excluir_2449,2449,q1,"Which college in Amherst, Massachusetts is renowned as one of the ""Little Three"" in college football, excluding any details about its founding or original status as a men's college?","Which college in Amherst, Massachusetts is renowned as one of the ""Little Three"" in college football, excluding any details about its founding or original status as a men's college?",Amherst College,The college that Amherst Lord Jeffs represent was founded in what year?,10930,991,"Amherst Lord Jeffs football
The Amherst Lord Jeffs represent Amherst College of Amherst, Massachusetts in the sport of college football. The football team is coached by E. J. Mills. Amherst is one of the ""Little Three,"" along with Williams College and Wesleyan University.","Amherst College
Amherst College ( ) is a private liberal arts college located in Amherst, Massachusetts, United States. Founded in 1821 as an attempt to relocate Williams College by its president, Zephaniah Swift Moore, Amherst is the third oldest institution of higher education in Massachusetts. The institution was named after the town, which in turn had been named after Lord Jeffery Amherst. Amherst was established as a men's college and became coeducational in 1975.",doc1,doc2,"Amherst Lord Jeffs football
The Amherst Lord Jeffs represent Amherst College of Amherst, Massachusetts in the sport of college football. The football team is coached by E. J. Mills. Amherst is one of the ""Little Three,"" along with Williams College and Wesleyan University.","Amherst College
Amherst College ( ) is a private liberal arts college located in Amherst, Massachusetts, United States. Founded in 1821 as an attempt to relocate Williams College by its president, Zephaniah Swift Moore, Amherst is the third oldest institution of higher education in Massachusetts. The institution was named after the town, which in turn had been named after Lord Jeffery Amherst. Amherst was established as a men's college and became coeducational in 1975."
excluir_1454,1454,q1,"Apart from Muhammad Ali, could you also introduce another former professional boxer from the United States?","Apart from Muhammad Ali, could you also introduce another former professional boxer from the United States?",Muhammad Ali: The Glory Years,"Who co-authored a 2003 biography of Muhammad Ali along with Don Atyeo, in which chapter on Ali's fight with a two-time world heavyweight champion and an Olympic gold medalist has been described as ""an absolute classic""?",1719,1720,"George Foreman
George Edward Foreman (born January 10, 1949) is an American former professional boxer who competed from 1969 to 1977, and from 1987 to 1997. Nicknamed ""Big George"", he is a two-time world heavyweight champion and an Olympic gold medalist. Outside the sport he is an ordained minister, author, and entrepreneur.","Muhammad Ali: The Glory Years
Muhammad Ali: The Glory Years is a 2003 biography of Muhammad Ali co-authored by Felix Dennis and Don Atyeo. The book is described as a photo-rich biography focussing on Ali's boxing fights starting from the age of 12 to his retirement. The book is based upon the authors's interviews with Ali, and also interviews with Ali's friends, family, opponents, and trainers. The book's coverage of Ali's boxing matches has been praised while the chapter on Ali's fight with George Foreman has been described as ""an absolute classic."" According to a review in ""Mint"", the book features ""[s]ports writing at its best.""",doc1,doc2,"George Foreman
George Edward Foreman (born January 10, 1949) is an American former professional boxer who competed from 1969 to 1977, and from 1987 to 1997. Nicknamed ""Big George"", he is a two-time world heavyweight champion and an Olympic gold medalist. Outside the sport he is an ordained minister, author, and entrepreneur.","Muhammad Ali: The Glory Years
Muhammad Ali: The Glory Years is a 2003 biography of Muhammad Ali co-authored by Felix Dennis and Don Atyeo. The book is described as a photo-rich biography focussing on Ali's boxing fights starting from the age of 12 to his retirement. The book is based upon the authors's interviews with Ali, and also interviews with Ali's friends, family, opponents, and trainers. The book's coverage of Ali's boxing matches has been praised while the chapter on Ali's fight with George Foreman has been described as ""an absolute classic."" According to a review in ""Mint"", the book features ""[s]ports writing at its best."""
excluir_1484,1484,q1,"In addition to posing the mathematical conjecture not centered on prime numbers, Mary Lejeune has proposed what other mathematical concepts?","In addition to posing the mathematical conjecture not centered on prime numbers, Mary Lejeune has proposed what other mathematical concepts?",Legendre's conjecture,What nationality was the mathematician who proposed the Legendre's conjecture?,80307,80308,"Adrien-Marie Legendre
Adrien-Marie Legendre (] ; 18 September 1752 – 10 January 1833) was a French mathematician. Legendre made numerous contributions to mathematics. Well-known and important concepts such as the Legendre polynomials and Legendre transformation are named after him.","Legendre's conjecture
Legendre's conjecture, proposed by Adrien-Marie Legendre, states that there is a prime number between ""n"" and (""n"" + 1) for every positive integer ""n"". The conjecture is one of Landau's problems (1912) on prime numbers; as of 2017 , the conjecture has neither been proved nor disproved.",doc1,doc2,"Adrien-Marie Legendre
Adrien-Marie Legendre (] ; 18 September 1752 – 10 January 1833) was a French mathematician. Legendre made numerous contributions to mathematics. Well-known and important concepts such as the Legendre polynomials and Legendre transformation are named after him.","Legendre's conjecture
Legendre's conjecture, proposed by Adrien-Marie Legendre, states that there is a prime number between ""n"" and (""n"" + 1) for every positive integer ""n"". The conjecture is one of Landau's problems (1912) on prime numbers; as of 2017 , the conjecture has neither been proved nor disproved."
excluir_1553,1553,q1,"What are the significant contributions of Albert Kapikian in his field, without any reference to Bob Avakian?","What are the significant contributions of Albert Kapikian in his field, without any reference to Bob Avakian?",Bob Avakian,Are both Albert Kapikian and Bob Avakian virologists?,34562,44444,"Albert Kapikian
Albert Z. Kapikian (1930 – 2014) was an Armenian-American virologist who developed the first licensed vaccine against rotavirus, the most common cause of severe diarrhea in infants. He was awarded the Sabin Gold Medal for his pioneering work on the vaccine. He is the 13th recipient of this recognition, awarded annually by the Sabin Vaccine Institute. Called the father of human gastroenteritis virus research, Kapikian identified the first norovirus, initially called Norwalk virus, in 1972; and he and his colleagues at the National Institutes of Health identified the hepatitis A virus in 1973.","Bob Avakian
Robert Bruce Avakian (born March 7, 1943) is an American political activist and Chairman of the Revolutionary Communist Party, USA (RCP).",doc1,doc2,"Albert Kapikian
Albert Z. Kapikian (1930 – 2014) was an Armenian-American virologist who developed the first licensed vaccine against rotavirus, the most common cause of severe diarrhea in infants. He was awarded the Sabin Gold Medal for his pioneering work on the vaccine. He is the 13th recipient of this recognition, awarded annually by the Sabin Vaccine Institute. Called the father of human gastroenteritis virus research, Kapikian identified the first norovirus, initially called Norwalk virus, in 1972; and he and his colleagues at the National Institutes of Health identified the hepatitis A virus in 1973.","Bob Avakian
Robert Bruce Avakian (born March 7, 1943) is an American political activist and Chairman of the Revolutionary Communist Party, USA (RCP)."
excluir_2779,2779,q1,"What is the main role of RAF Valley and what kind of aircraft is typically used for training fast-jet pilots, without including any details about the BAE Systems Hawk?","What is the main role of RAF Valley and what kind of aircraft is typically used for training fast-jet pilots, without including any details about the BAE Systems Hawk?",RAF Valley,Royal Air Force Valley provides fast-jet training using an advanced trainer aircraft first flown in what year?,22749,22748,"BAE Systems Hawk
The BAE Systems Hawk is a British single-engine, jet-powered advanced trainer aircraft. It was first flown at Dunsfold, Surrey, in 1974 as the Hawker Siddeley Hawk, and subsequently produced by its successor companies, British Aerospace and BAE Systems, respectively. It has been used in a training capacity and as a low-cost combat aircraft.","RAF Valley
Royal Air Force Valley or more simply RAF Valley (Welsh: ""RAF y Fali"" ) (IATA: VLY, ICAO: EGOV) is a Royal Air Force station on the island of Anglesey, Wales, and which is also used as Anglesey Airport. It provides fast-jet training using the BAE Systems Hawk and provides training for aircrew working with search and rescue.",doc1,doc2,"BAE Systems Hawk
The BAE Systems Hawk is a British single-engine, jet-powered advanced trainer aircraft. It was first flown at Dunsfold, Surrey, in 1974 as the Hawker Siddeley Hawk, and subsequently produced by its successor companies, British Aerospace and BAE Systems, respectively. It has been used in a training capacity and as a low-cost combat aircraft.","RAF Valley
Royal Air Force Valley or more simply RAF Valley (Welsh: ""RAF y Fali"" ) (IATA: VLY, ICAO: EGOV) is a Royal Air Force station on the island of Anglesey, Wales, and which is also used as Anglesey Airport. It provides fast-jet training using the BAE Systems Hawk and provides training for aircrew working with search and rescue."
excluir_3141,3141,q1,"Can you provide the historical origin of the Tetun alphabet without including any information about the evolution of the Latin alphabet, which evolved from the visually similar Ancient Maan Greek version of the Greek alphabet?","Can you provide the historical origin of the Tetun alphabet without including any information about the evolution of the Latin alphabet, which evolved from the visually similar Ancient Maan Greek version of the Greek alphabet?",Latin alphabet,"The Tetum alphabet, based on the Latin alphabet, also known as the Roman alphabet, has how many letters?",39760,39761,"Tetum alphabet
The Tetum alphabet is used to write Tetum. It is based on the Latin alphabet and contains 28 letters:","Latin alphabet
The classical Latin alphabet, also known as the Roman alphabet, is a writing system originally used by the ancient Romans to write the Latin language. The Latin alphabet evolved from the visually similar Cumaean Greek version of the Greek alphabet, which was itself descended from the Phoenician abjad, which in turn was derived from Egyptian hieroglyphics. The Etruscans who ruled early Rome adopted the Cumaean Greek alphabet which was modified over time to become the Etruscan alphabet, which was in turn adopted and further modified by the Romans to produce the Latin alphabet.",doc1,doc2,"Tetum alphabet
The Tetum alphabet is used to write Tetum. It is based on the Latin alphabet and contains 28 letters:","Latin alphabet
The classical Latin alphabet, also known as the Roman alphabet, is a writing system originally used by the ancient Romans to write the Latin language. The Latin alphabet evolved from the visually similar Cumaean Greek version of the Greek alphabet, which was itself descended from the Phoenician abjad, which in turn was derived from Egyptian hieroglyphics. The Etruscans who ruled early Rome adopted the Cumaean Greek alphabet which was modified over time to become the Etruscan alphabet, which was in turn adopted and further modified by the Romans to produce the Latin alphabet."
excluir_1082,1082,q1,"What were the main features or characteristics that made the Messerschmitt Bf 109 stand out as a fighter aircraft, without comparing it to the Focke-Wulf Fw 187?","What were the main features or characteristics that made the Messerschmitt Bf 109 stand out as a fighter aircraft, without comparing it to the Focke-Wulf Fw 187?",Focke-Wulf Fw 187,Focke-Wulf Fw 187 was an intermediate design above the model that was the backbone of which fighting force?,55521,55520,"Messerschmitt Bf 109
The Messerschmitt Bf 109 is a German World War II fighter aircraft that was the backbone of the Luftwaffe's fighter force. The Bf 109 first saw operational service in 1937 during the Spanish Civil War and was still in service at the dawn of the jet age at the end of World War II in 1945. It was one of the most advanced fighters of the era, including such features as all-metal monocoque construction, a closed canopy, and retractable landing gear. It was powered by a liquid-cooled, inverted-V12 aero engine.","Focke-Wulf Fw 187
The Focke-Wulf Fw 187 ""Falke"" (""falcon"") was a German aircraft developed in the late 1930s. It was conceived by Kurt Tank as a twin-engine, high-performance fighter, but the ""Luftwaffe"" saw no role for the design, perceiving it as intermediate between the Messerschmitt Bf 109 and Bf 110. Later prototypes were adapted to two-seats to compete with the Bf 110 in the ""Zerstörer"" (heavy fighter) role, but only nine aircraft were built in total.",doc1,doc2,"Messerschmitt Bf 109
The Messerschmitt Bf 109 is a German World War II fighter aircraft that was the backbone of the Luftwaffe's fighter force. The Bf 109 first saw operational service in 1937 during the Spanish Civil War and was still in service at the dawn of the jet age at the end of World War II in 1945. It was one of the most advanced fighters of the era, including such features as all-metal monocoque construction, a closed canopy, and retractable landing gear. It was powered by a liquid-cooled, inverted-V12 aero engine.","Focke-Wulf Fw 187
The Focke-Wulf Fw 187 ""Falke"" (""falcon"") was a German aircraft developed in the late 1930s. It was conceived by Kurt Tank as a twin-engine, high-performance fighter, but the ""Luftwaffe"" saw no role for the design, perceiving it as intermediate between the Messerschmitt Bf 109 and Bf 110. Later prototypes were adapted to two-seats to compete with the Bf 110 in the ""Zerstörer"" (heavy fighter) role, but only nine aircraft were built in total."
excluir_3316,3316,q1,"Besides releasing the album Melatonin Magik, what else is American rapper and actor Canibus known for?","Besides releasing the album Melatonin Magik, what else is American rapper and actor Canibus known for?",Melatonin Magik,Melatonin MAgik is an album by an artist born in what year?,56840,78782,"Canibus
Germaine Williams (born December 9, 1974), better known by his stage name Canibus, is an American rapper and actor. He is a member of The HRSMN, Sharpshooterz, Cloak N Dagga, The Undergods, and one-half of T.H.E.M. Canibus rose to fame in the mid-nineties. About.com placed him at number 32 on their list of the ""Top 50 MCs of Our Time (1987–2007)"", while in 2012 ""The Source"" placed him number 44 on their list of the Top 50 Lyricists of All Time.","Melatonin Magik
'Melatonin Magik' is the ninth studio album by rap artist Canibus. In the years subsequent to its release the album has been universally considered to be among his finest and most cohesive work. The album contains a prolonged guest appearance by Professor Griff of Public Enemy who provides introductory or hype vocals on numerous songs. The album also features production from an impressive collective of producers such as Sicknature and ENG, as well as performance appearances by fellow rap artists such as DZK and Warbux of Warlab Records, Blaq Poet, K-Solo, and D12 among others. The song ""Air Strike (Pop Killer)"" generated discussion as both Canibus and DZK verbally attack Eminem in an attempt to bait him into issuing a response which never came either due to scheduling conflicts or a lack of competitive interest, and songs ""Post Traumatic Warlab Stress"", ""Dead By Design"" and ""Kriminal Kindness"" in particular have elicited great enthusiasm from Canibus' fans for the intellectual merits of their songwriting and respective guest appearances.",doc1,doc2,"Canibus
Germaine Williams (born December 9, 1974), better known by his stage name Canibus, is an American rapper and actor. He is a member of The HRSMN, Sharpshooterz, Cloak N Dagga, The Undergods, and one-half of T.H.E.M. Canibus rose to fame in the mid-nineties. About.com placed him at number 32 on their list of the ""Top 50 MCs of Our Time (1987–2007)"", while in 2012 ""The Source"" placed him number 44 on their list of the Top 50 Lyricists of All Time.","Melatonin Magik
'Melatonin Magik' is the ninth studio album by rap artist Canibus. In the years subsequent to its release the album has been universally considered to be among his finest and most cohesive work. The album contains a prolonged guest appearance by Professor Griff of Public Enemy who provides introductory or hype vocals on numerous songs. The album also features production from an impressive collective of producers such as Sicknature and ENG, as well as performance appearances by fellow rap artists such as DZK and Warbux of Warlab Records, Blaq Poet, K-Solo, and D12 among others. The song ""Air Strike (Pop Killer)"" generated discussion as both Canibus and DZK verbally attack Eminem in an attempt to bait him into issuing a response which never came either due to scheduling conflicts or a lack of competitive interest, and songs ""Post Traumatic Warlab Stress"", ""Dead By Design"" and ""Kriminal Kindness"" in particular have elicited great enthusiasm from Canibus' fans for the intellectual merits of their songwriting and respective guest appearances."
